0.9702400448	dâng
0.9702335800	thấm
0.9702315984	chiêu
0.9702255496	nghỉ
0.9702226035	phán
0.9702095247	album
0.9702092675	váy
0.9702087752	chua
0.9702025675	khâu
0.9701949699	hô
0.9701944632	ướt
0.9701920340	ngựa
0.9701902218	tỉ
0.9701853623	bảy
0.9701787705	ngon
0.9701738310	bong
0.9701715516	treo
0.9701340692	vuốt
0.9701325101	trưng
0.9701160722	rẻ
0.9701107869	khuất
0.9701089582	phơi
0.9701032618	đỡ
0.9701021037	hợp
0.9700828932	chức
0.9700721198	chip
0.9700692659	sư
0.9700271219	nhi
0.9700162131	tặng
0.9700156844	đằng
0.9700143492	giường
0.9700078729	lập
0.9700050591	thiệp
0.9700038898	súng
0.9700032768	nhồi
0.9699955800	nở
0.9699835040	tuỳ
0.9699801167	mã
0.9699718617	trọn
0.9699698208	hoãn
0.9699685529	sổ
0.9699622052	phụ
0.9699390745	ơn
0.9699246063	làng
0.9698974140	lắng
0.9698971460	mau
0.9698944960	bí
0.9698943406	trụ
0.9698930441	sét
0.9698821821	loa
0.9698731965	leo
0.9698476447	dồn
0.9698461695	đan
0.9698447459	bò
0.9698310054	sánh
0.9698298399	khoác
0.9697999414	mascara
0.9697955829	stress
0.9697904356	bắp
0.9697901175	trồng
0.9697765863	đổi
0.9697744357	đạn
0.9697714065	cáo
0.9697676745	đồi
0.9697573383	vỡ
0.9697296418	quyết
0.9697265690	mảnh
0.9697090135	phút
0.9696981779	nộp
0.9696797813	võng
0.9696760869	nụ
0.9696744985	khôn
0.9696673457	cực
0.9696554647	mật
0.9696416100	lây
0.9696373456	nồi
0.9696325101	dụ
0.9696299775	nhì
0.9696247712	lốc
0.9696075677	tòa
0.9695982764	phiền
0.9695854313	thức
0.9695854153	hop
0.9695807228	ghét
0.9695775243	ép
0.9695769574	tức
0.9695694347	dạo
0.9695457038	trút
0.9695329827	sợi
0.9695329827	hộp
0.9695302776	kích
0.9695217231	ngực
0.9695114248	đích
0.9695099979	truyền
0.9695079919	bắn
0.9695079919	nhảy
0.9695022135	đâm
0.9695021017	đeo
0.9695008571	não
0.9694943132	chặn
0.9694922956	tạm
0.9694857696	dính
0.9694811447	khóc
0.9694790827	dép
0.9694789068	đêm
0.9694760162	thù
0.9694752050	khóa
0.9694752050	ống
0.9694610592	ghen
0.9694596363	suất
0.9694573794	nhựa
0.9694472121	đói
0.9694469425	búa
0.9694444357	giấu
0.9694428335	xoang
0.9694410072	mảng
0.9694267306	ủ
0.9694222135	nghiêng
0.9694147781	chép
0.9694117191	động
0.9693878847	mời
0.9693522696	ngành
0.9693429680	diệt
0.9693197422	thiêu
0.9693183129	cỡ
0.9693176594	lưng
0.9693028022	hạn
0.9692977214	bôi
0.9692917338	giã
0.9692803683	co
0.9692800908	tàu
0.9692799460	đương
0.9692546978	chùa
0.9692488307	khe
0.9692217764	đen
0.9692166566	mộng
0.9692007623	sách
0.9691963724	chân
0.9691944414	thằng
0.9691868562	phun
0.9691619291	video
0.9691581918	đinh
0.9691574785	mò
0.9691335585	rung
0.9691292504	gợi
0.9691188621	hồ
0.9691129687	chén
0.9691045113	trạng
0.9690826234	dừa
0.9690798871	khơi
0.9690578911	võ
0.9690467698	cống
0.9690462003	manh
0.9690294356	tiệm
0.9690209788	gửi
0.9690046760	cáu
0.9689969440	đài
0.9689967082	chưng
0.9689747376	kẹt
0.9689718617	ngưỡng
0.9689653267	kiện
0.9689622052	dịch
0.9689520161	ly
0.9689457956	đảng
0.9689387043	tia
0.9689250823	vôi
0.9689230003	trăng
0.9689201971	rỉ
0.9689097820	khoán
0.9689046369	áp
0.9688738526	tụ
0.9688492400	chảo
0.9688408990	toán
0.9688386061	rao
0.9688195860	óc
0.9688147941	nghịch
0.9688108198	pháo
0.9688092581	nén
0.9688023032	quầy
0.9688010956	rò
0.9687925726	loét
0.9687919058	nông
0.9687868405	khoan
0.9687635822	vịt
0.9687599979	khai
0.9687578729	tổ
0.9687520979	địa
0.9687511543	vờ
0.9687497141	quen
0.9687484663	xanh
0.9687417924	tất
0.9686986052	thoáng
0.9686945000	sờ
0.9686880676	trú
0.9686868099	tẩu
0.9686759049	ổn
0.9686741038	khoáng
0.9686646745	khí
0.9686546949	kỳ
0.9686484298	mạng
0.9686441129	nâu
0.9686408078	vườn
0.9686388303	cholesterol
0.9686322609	nhát
0.9686263338	nhạc
0.9686263338	đánh
0.9686263338	độ
0.9686199062	nghiêm
0.9686186499	tiên
0.9686134225	cáp
0.9686045514	già
0.9686004061	chót
0.9685854313	nghiệp
0.9685759507	thai
0.9685584630	rẫy
0.9685550795	lách
0.9685416073	serie
0.9685354247	tỉnh
0.9685230844	set
0.9685179097	quái
0.9685163829	thê
0.9685128361	sa
0.9685084680	bổng
0.9685025051	chín
0.9684814977	chửi
0.9684751807	giác
0.9684738301	dạy
0.9684556672	vớt
0.9684410072	điên
0.9684332516	tuýp
0.9684274593	binh
0.9684265221	mi
0.9684238360	đũa
0.9684145987	ma
0.9684052220	gam
0.9683976924	phép
0.9683876149	xẻ
0.9683818201	quanh
0.9683725084	dám
0.9683629831	nôn
0.9683616075	xả
0.9683606700	vui
0.9683569847	khử
0.9683506334	quét
0.9683412063	nhân
0.9683412063	cầu
0.9683335761	phiến
0.9683293639	nhục
0.9683138400	đăng
0.9683091123	khen
0.9683081520	màu
0.9683075899	lá
0.9683019019	cởi
0.9682995396	định
0.9682888568	vận
0.9682866205	mướn
0.9682863142	hận
0.9682274451	mồi
0.9682152155	mãn
0.9682114706	xịt
0.9682095247	mùi
0.9682068859	dị
0.9682042950	hen
0.9681959221	thuật
0.9681903491	dò
0.9681773701	đê
0.9681749700	cười
0.9681682127	địch
0.9681594162	xóm
0.9681539324	vọng
0.9681451247	vật
0.9681312860	chạm
0.9681110986	gõ
0.9681093650	cạo
0.9681073984	beta
0.9680938840	sụt
0.9680786734	ngâm
0.9680747105	phó
0.9680708989	bơi
0.9680545177	hổng
0.9680521528	hổ
0.9680294356	phe
0.9680183570	đoàn
0.9680120888	đầm
0.9680078729	thân
0.9680078729	phố
0.9679740569	hậu
0.9679718617	đắt
0.9679538101	sấy
0.9679431457	gỗ
0.9679418294	mệnh
0.9679235828	chàng
0.9679108437	luyện
0.9679026718	buồng
0.9679015115	cam
0.9678774481	dưa
0.9678637226	búp
0.9678633492	tha
0.9678416671	đúc
0.9678363147	ngô
0.9678333819	nhí
0.9678088358	đuối
0.9678059552	nội
0.9677808265	game
0.9677772696	chống
0.9677730133	thoa
0.9677726865	kíp
0.9677626074	cối
0.9677599979	bao
0.9677475277	đỏ
0.9677458171	đặc
0.9677432616	rớt
0.9677422327	hạch
0.9677332432	đúp
0.9677298714	sáp
0.9677200838	môn
0.9677181892	giếng
0.9677040379	thính
0.9677024553	thánh
0.9677005705	thiêng
0.9676938949	men
0.9676848092	tát
0.9676822481	nhu
0.9676793173	tỏa
0.9676734763	đỗ
0.9676689189	ôn
0.9676629836	họa
0.9676545551	kìm
0.9676520343	khuấy
0.9676502840	phẩm
0.9676434198	vùi
0.9676398674	biệt
0.9676359200	măng
0.9676353369	phô
0.9676324355	họp
0.9676291747	bố
0.9676122657	tố
0.9676115635	ngất
0.9676099621	tí
0.9676099140	ngửa
0.9676064761	viếng
0.9675961316	heo
0.9675912063	cảnh
0.9675905531	cá
0.9675894549	nhuộm
0.9675861125	cung
0.9675723030	van
0.9675634977	ngắm
0.9675608148	truy
0.9675607852	mộc
0.9675375982	bốn
0.9675316675	tụi
0.9675313840	nêm
0.9675244357	gánh
0.9675179127	ngán
0.9674821456	bơm
0.9674723767	giỏi
0.9674700838	chất
0.9674679135	hoang
0.9674665326	ưu
0.9674637399	voi
0.9674608616	căng
0.9674568841	mè
0.9674529616	khăn
0.9674340129	mồ
0.9674334252	tấu
0.9674313384	trăn
0.9674286978	ô
0.9674222891	lăng
0.9674005886	tre
0.9673980386	chè
0.9673962358	chói
0.9673949377	gội
0.9673923767	lắc
0.9673892869	kéo
0.9673791747	vị
0.9673715178	ngõ
0.9673676061	nude
0.9673543865	bìa
0.9673410001	cháu
0.9673280876	khỏe
0.9673244332	vô
0.9673202038	gác
0.9673135081	nghèo
0.9673051513	protein
0.9672899863	nhắn
0.9672829827	phường
0.9672754965	tệ
0.9672687044	sút
0.9672573266	mây
0.9672445268	clip
0.9672356537	đòn
0.9672310784	tốp
0.9672236988	hoạt
0.9672210856	hỏng
0.9672207090	đẩy
0.9672198816	cài
0.9672174798	nếm
0.9672158070	coi
0.9672105569	đu
0.9672100773	tê
0.9671936216	mươi
0.9671895177	sừng
0.9671823455	quỷ
0.9671812552	uốn
0.9671787705	khớp
0.9671776349	đao
0.9671736461	xưởng
0.9671732027	chát
0.9671700922	tra
0.9671663454	lùi
0.9671565482	ruột
0.9671424457	lọc
0.9671418098	chả
0.9671192789	cong
0.9671160539	nghiền
0.9671134949	đuôi
0.9671076258	mắc
0.9671004559	xót
0.9670937443	phát
0.9670896511	xi
0.9670808292	chải
0.9670691940	tivi
0.9670649191	ôtô
0.9670645821	kè
0.9670484509	bạt
0.9670464065	ứng
0.9670347880	xu
0.9670336950	ngập
0.9670319420	đò
0.9670212804	gọt
0.9670130002	sấu
0.9670077069	tách
0.9669829187	vitamin
0.9669745532	eo
0.9669693665	di
0.9669666515	nạo
0.9669596076	cúp
0.9669553547	trà
0.9669459042	phi
0.9669313028	ngó
0.9669265259	tân
0.9669159058	vóc
0.9669095007	thuê
0.9669059128	tem
0.9668901019	khoa
0.9668843262	thuở
0.9668836442	xôi
0.9668789006	lùng
0.9668429658	châm
0.9668377907	inch
0.9668311346	tạt
0.9668265259	hương
0.9668181470	chiên
0.9668073902	lệ
0.9667820231	kiêu
0.9667674655	dung
0.9667543076	thiên
0.9667520979	năng
0.9667456733	ngộ
0.9667340733	đế
0.9667175240	cúi
0.9667101510	gã
0.9667006350	ga
0.9666981470	quạt
0.9666807010	vợ
0.9666704739	chớp
0.9666643982	thắp
0.9666620520	nhiễu
0.9666567231	hoi
0.9666333633	oxy
0.9666266265	sẹo
0.9666183007	mí
0.9666177371	mài
0.9666154474	reo
0.9666124160	đếm
0.9666067530	hang
0.9666045113	thúc
0.9665989908	y
0.9665946499	giãn
0.9665714975	toa
0.9665546731	bit
0.9665525025	hãng
0.9665461385	gene
0.9665455885	quất
0.9665279903	pha
0.9665222119	ruồi
0.9665221637	gốm
0.9665198341	lẽ
0.9665031798	đào
0.9664938118	chọi
0.9664868468	nến
0.9664759342	thay
0.9664752050	chậm
0.9664732092	hóc
0.9664710182	nón
0.9664666302	tiềm
0.9664593055	gò
0.9664506039	khẩn
0.9664428119	đôla
0.9664394397	nai
0.9664074365	nợ
0.9664074365	chặt
0.9664046949	trưởng
0.9664044190	đóng
0.9664000786	vải
0.9663984251	mâm
0.9663962358	né
0.9663821482	nàng
0.9663791747	tiếng
0.9663681644	bóc
0.9663659604	dang
0.9663584827	vai
0.9663456003	tăm
0.9663433645	u
0.9663408283	sàng
0.9663228247	ong
0.9663119254	bú
0.9663034171	điện
0.9662949399	ấm
0.9662774345	đạo
0.9662747439	tủ
0.9662693521	lánh
0.9662552607	thềm
0.9662538181	chúc
0.9662537130	bám
0.9662481847	nể
0.9662350664	mầu
0.9662179994	link
0.9662162063	bảo
0.9662129587	vợt
0.9662074351	cốc
0.9662051060	dẹp
0.9661922009	chinh
0.9661905534	dựng
0.9661840921	hưu
0.9661805725	xí
0.9661663851	vặt
0.9661544819	trúc
0.9661524671	dục
0.9661466008	chuối
0.9661440751	du
0.9661361937	hội
0.9661331402	cục
0.9661311216	thờ
0.9661184058	tồn
0.9661095317	nhĩ
0.9661076258	sẵn
0.9660958719	cậy
0.9660937443	thông
0.9660878757	đá
0.9660807479	găng
0.9660640117	tản
0.9660510911	thầm
0.9660460473	bã
0.9660453832	giao
0.9660438464	vòm
0.9660374759	nút
0.9660347206	xã
0.9660331402	hàn
0.9660235551	gỡ
0.9660174954	chanh
0.9660136779	chọc
0.9660108276	kiêm
0.9660106014	pin
0.9660083992	chốc
0.9659995622	nạc
0.9659977651	nhức
0.9659970938	toan
0.9659848077	thạo
0.9659848077	hăng
0.9659815685	gãy
0.9659813148	lạt
0.9659706393	đẻ
0.9659672671	tết
0.9659559580	quát
0.9659360188	háo
