0.8953135437	bác sĩ
0.8948349080	năng lượng
0.8945136618	văn hoá
0.8929297614	tổ tiên
0.8928944789	hàm lượng
0.8925672588	duy trì
0.8923737006	tiến hành
0.8913706869	liên tục
0.8898291594	chế tạo
0.8881158964	nhật bản
0.8861354689	kinh tế
0.8850058541	hoàng đế
0.8810928480	mặt đất
0.8810597442	sinh viên
0.8808942681	tìm kiếm
0.8802502321	sống sót
0.8800758089	vận động
0.8797032179	hệ mặt trời
0.8791352508	cổ đại
0.8787643392	công bố
0.8780819067	sư tử
0.8779700318	mạnh mẽ
0.8750864950	thời điểm
0.8743014119	đặc điểm
0.8725049579	thay vì
0.8712337088	chính xác
0.8710480262	trung quốc
0.8704327075	công nghiệp
0.8698312942	ai cập
0.8688781638	tác dụng
0.8680997058	so sánh
0.8674716569	dường như
0.8672749334	gắn kết
0.8656736803	thành công
0.8588215754	thiết bị
0.8581148937	hợp tác
0.8577713450	tính toán
0.8562898988	nhận xét
0.8550262222	tác phẩm
0.8549209599	nông nghiệp
0.8539782545	chức năng
0.8518287651	chuẩn bị
0.8508891113	tinh trùng
0.8502389511	tồn tại
0.8498313687	thế kỷ
0.8489540384	kích thích
0.8455277729	nghệ thuật
0.8448426937	phụ thuộc
0.8430883714	cơ sở
0.8392343963	phòng thí nghiệm
0.8373094705	kết hợp
0.8360525644	thế giới
0.8330619371	phân tử
0.8313050593	hình thành
0.8307813399	kết hôn
0.8301821011	cộng sự
0.8298835346	phát biểu
0.8273881269	ý tưởng
0.8256635108	quá trình
0.8255479079	toàn bộ
0.8230006198	bộ phận
0.8198111124	công cụ
0.8191631196	dữ liệu
0.8171720920	điều kiện
0.8158987417	cảm thấy
0.8134479971	sinh học
0.8078421674	máy tính
0.8065053605	bản thân
0.8064994603	đối với
0.8054615238	cánh cụt
0.8043488192	giới tính
0.8013999742	ngược lại
0.8003712459	sức khỏe
0.7976941477	thông thường
0.7968288586	đáng kể
0.7965212713	quan tâm
0.7926878899	thường xuyên
0.7901848128	mô
0.7895921316	trưởng
0.7891357848	nhiệt
0.7890239686	anh chàng
0.7867477635	khai
0.7865691712	diễn
0.7863468951	phục
0.7860703139	gia tăng
0.7855145922	nghĩa
0.7854705394	tập
0.7854705394	vận
0.7837584816	kiểm
0.7832890680	kế
0.7816677385	di
0.7816127034	vệ
0.7815016315	cung
0.7813724262	vệ tinh
0.7809243762	dấu
0.7798643725	câu
0.7796893601	vi
0.7795991927	tham
0.7794268414	thần
0.7792263303	phương
0.7786939424	kích
0.7785623994	truyền
0.7784524225	xuyên
0.7784274615	công nguyên
0.7783135543	châu
0.7781649280	sức
0.7778028555	phòng
0.7776328708	thử
0.7774479009	cảnh
0.7773834944	lợi
0.7772496973	hữu
0.7769953363	m
0.7769176576	trẻ
0.7767001033	nguy
0.7766028387	ánh
0.7763716007	xây
0.7759647989	phản
0.7759529700	tỷ
0.7758220097	giả
0.7758072069	hoàn
0.7757380661	đoàn
0.7757363303	tất
0.7756683069	cánh
0.7751387586	đào
0.7748640696	chủ
0.7748438758	âm
0.7748103266	sư
0.7747232431	sở
0.7746457836	quang
0.7744224907	xét
0.7743502075	khảo
0.7741541749	vấn
0.7738547822	hạ
0.7738130190	chi
0.7738119335	độ c
0.7735469890	liên
0.7733069940	đôi
0.7732422465	thị
0.7731703100	hoàng
0.7731396567	gắn
0.7731320011	hàm
0.7728889769	robot
0.7727001128	băng
0.7726839057	tư
0.7724718583	quy
0.7724300654	trạm
0.7723563177	bò
0.7723563177	nàng
0.7722938177	hiếm
0.7722377697	cuối cùng
0.7721934588	linh
0.7721688627	phúc
0.7720376562	mùa
0.7719381128	địa
0.7718811502	kính
0.7718366210	hậu
0.7716037699	đỏ
0.7714381962	chiến
0.7711096901	luật
0.7711096278	đợt
0.7710435503	lạc
0.7710081619	tương
0.7707433259	thư
0.7707048139	đứa
0.7707039989	lớp
0.7706654310	tổ
0.7704633350	sóng
0.7703816301	chó
0.7703549298	cộng
0.7703099671	kiểu
0.7702634286	phong
0.7702192694	thí
0.7699920162	tóc
0.7699305686	mùi
0.7699246642	lục
0.7699193015	chàng
0.7697391211	vẻ
0.7697282605	lò
0.7697090888	bất
0.7697042406	hạt
0.7696958473	xảy ra
0.7696093817	vị
0.7695907986	văn hóa
0.7695723875	chết
0.7695459978	lửa
0.7695287205	thủ
0.7695104317	vợ
0.7695089862	vòng
0.7694641006	lao
0.7694280835	mảnh
0.7693057412	phân
0.7691618740	bắt
0.7690315006	đình
0.7689375378	hoà
0.7687850669	ký
0.7685001114	ngón
0.7683850386	kỹ
0.7683456970	lập
0.7683188015	mực
0.7682957832	ong
0.7682354772	hôm
0.7681561849	đáp
0.7680222353	cát
0.7679263861	thương
0.7679122756	mạng
0.7678150664	đánh
0.7678113498	môi
0.7677776144	quần
0.7677747016	giao
0.7677695199	kẻ
0.7677503365	xanh
0.7676474403	đơn
0.7676065160	đương
0.7674709490	sắc
0.7673631784	trang
0.7673014567	trả lời
0.7672606453	dung
0.7671780005	máu
0.7671146293	tiếp
0.7671104765	tuần
0.7670997617	bí
0.7670707127	binh
0.7670081371	suy
0.7669132586	mục
0.7667900846	rắn
0.7667643602	chế
0.7665129801	chiều
0.7665005084	giải
0.7664912919	tiền
0.7664209080	lai
0.7663467149	lá
0.7663425023	vườn
0.7662966070	mê
0.7662702475	hôn
0.7661318615	khủng
0.7660795966	vũ
0.7660700319	giáo
0.7659198029	đô
0.7658919884	khắc
0.7658732025	ly
0.7658243735	lũ
0.7657465372	lịch
0.7656906350	khu
0.7656639229	thiện
0.7655567982	mạch
0.7655218796	chim
0.7654887999	dòng
0.7654156383	tốn
0.7652702850	chí
0.7652694852	cặp
0.7652396738	xã
0.7652358761	cạnh
0.7651911593	suốt
0.7650857073	đối
0.7650710616	trưng
0.7650152588	du
0.7649997205	áp
0.7649944196	sách
0.7649612300	thảm
0.7648875716	tim
0.7648846178	tiểu
0.7647352824	hầu
0.7645329691	hẳn
0.7644692842	chuyến bay
0.7642998404	ảnh
0.7642383684	bạc
0.7641984844	tia
0.7641640001	khuôn
0.7641467546	ước
0.7640916328	phạm
0.7640319846	vụ
0.7639498049	tài
0.7639081705	lệ
0.7638087144	xe
0.7638012082	cười
0.7637248139	thảo
0.7636722896	bóng
0.7636568741	khám
0.7634819369	hoa
0.7634656447	trò
0.7634331814	rừng
0.7633886412	quyết
0.7633868126	tức
0.7633447771	ma
0.7633260452	giai
0.7632578824	mấy
0.7632578824	điệu
0.7632063723	bề
0.7631415203	minh
0.7630499484	chấp
0.7629973808	máy
0.7629115298	xác
0.7628494661	cử
0.7628494661	sóc
0.7628394309	giàu
0.7627373101	thái
0.7627121758	xương
0.7626968311	chứng
0.7626848139	quý
0.7626032177	ca
0.7625888661	lựa
0.7625710178	chẳng
0.7624867082	tiến
0.7623826014	phim
0.7623336389	mộ
0.7623228943	quỹ
0.7623185420	thuốc
0.7622525643	bàn
0.7622156362	áo
0.7621448850	chuyên
0.7621286395	trao
0.7619306953	thay
0.7618725910	đảm
0.7618407915	đạo
0.7617888118	đau
0.7617617657	tạp
0.7617597943	rút
0.7617238012	dân
0.7616784702	trăm
0.7616276708	may
0.7615309233	bé
0.7615103180	tắc
0.7615103180	ưu
0.7614702470	chuyến
0.7614348183	dự
0.7613982750	ứng
0.7613230052	hoá
0.7612883942	nằm
0.7612809575	dầu
0.7612510521	sĩ
0.7612334579	thuận
0.7611964340	thú
0.7611925097	toàn
0.7610008857	gọi
0.7609747049	cấu
0.7609196582	danh
0.7609041731	cải
0.7608839558	quân
0.7608052449	kim
0.7607721574	đọc
0.7605356580	đột
0.7605356580	ngăn
0.7604708935	đèn
0.7604390561	cư
0.7604370543	vui
0.7604202297	cố
0.7603981875	chương
0.7603653239	miệng
0.7603603638	chuột
0.7603126338	cường
0.7603094242	tổng
0.7602722231	tàu
0.7602576765	cụ
0.7602459236	diện
0.7602104557	siêu
0.7602021129	yêu
0.7601846608	hiệu
0.7600825809	mẫu
0.7600524099	tai
0.7600211748	thọ
0.7599957022	triển
0.7599134261	đừng
0.7598379332	phi
0.7597617074	dựa
0.7597546676	đế
0.7596999613	đích
0.7596612807	nổi
0.7595836761	bầu
0.7593376560	báo
0.7593068479	bình
0.7592992235	phái
0.7592835591	trực
0.7592781206	thạch
0.7592339897	hài
0.7591532529	ban
0.7591356580	săn
0.7590381945	gene
0.7590263499	phấn
0.7590178059	y
0.7590142407	xử
0.7590107665	ngủ
0.7590062680	cháy
0.7589888862	thông
0.7589586028	vẽ
0.7589428304	phó
0.7589177305	song
0.7587822639	ngành
0.7587623578	cổ
0.7586532759	chuẩn
0.7586525258	gió
0.7586367249	ghép
0.7585452436	vân
0.7584894324	bổ
0.7584754408	mũi
0.7584271261	chữa
0.7584048079	đẩy
0.7583363839	trái
0.7582897471	kéo
0.7582804994	dương
0.7581887685	bệnh
0.7581085700	dây
0.7580981021	coi
0.7579880095	nhiệm
0.7579232776	hoang
0.7577959913	tiếng
0.7577489210	thủy
0.7577191138	nghi
0.7577176643	quẻ
0.7576431406	hồ
0.7575962859	sản
0.7575114284	sex
0.7574520959	sẵn
0.7574075235	hành
0.7573133411	độc
0.7573133411	trí
0.7572762616	yếu
0.7572151584	trở
0.7571693918	ốc
0.7571693918	tái
0.7570950234	đá
0.7570780411	chân
0.7570507665	sợi
0.7569482480	lý do
0.7568977563	xung
0.7568852560	trường
0.7568706915	hoạt
0.7567214984	căng
0.7567214984	thước
0.7565874035	phóng
0.7565615504	ấn
0.7565471076	bảo
0.7565010648	vai
0.7564203537	mẹ
0.7564197557	lưỡi
0.7564104459	tốc
0.7564059713	vết
0.7563722872	tín
0.7563296382	hội
0.7561740320	đa
0.7561500260	hướng
0.7559835215	thuyết
0.7558267729	ngôn
0.7557901662	đóng
0.7557318433	nghệ
0.7556388745	đề
0.7556318909	dường
0.7556127617	tiêu
0.7555433465	văn
0.7555406390	biến
0.7555134620	trông
0.7555018038	lĩnh
0.7554342083	tuyên
0.7554104289	lộ
0.7553825510	thiết
0.7553479487	tầm
0.7553247106	pháp
0.7552694665	đốc
0.7552694665	quyền
0.7552444632	hố
0.7552131428	xu
0.7552091975	đặc
0.7551625664	thuỷ
0.7550668560	trứng
0.7550502318	hệ
0.7550123914	hà
0.7549268271	tầng
0.7548942938	tự nhiên
0.7548713094	đội
0.7548713094	vốn
0.7548109849	quản
0.7548060352	xuất
0.7547867594	đứng
0.7547007919	bố
0.7546760441	nạn
0.7546350904	thân
0.7546003229	lông
0.7545994663	yên
0.7545321640	ngoại
0.7544880516	cá
0.7544830197	ghi
0.7541946128	an
0.7541631860	tác
0.7541222467	luyện
0.7540655962	nữ
0.7539002838	niên
0.7537068722	hóa
0.7535705558	hòa
0.7535617206	khối
0.7535519263	khẳng
0.7535109526	hương
0.7534418984	thai
0.7533893068	chia
0.7533803823	chức
0.7533675734	lưu
0.7533259674	kinh
0.7532555592	tích
0.7530364242	tả
0.7530364242	sung
0.7529538095	bánh
0.7529461638	tồn
0.7527056042	mắt
0.7526935048	mặc
0.7526710332	nghiêm
0.7526710332	nhện
0.7526339038	thằn
0.7525758642	tận
0.7525652391	trời
0.7524995900	kỷ
0.7524872861	mong
0.7523796635	nhu
0.7523614801	triệu
0.7523428543	cực
0.7522703949	tan
0.7521433443	ngược
0.7521365296	khổng
0.7518500742	nâng
0.7518500742	trải
0.7517823425	phổ
0.7516923832	thi
0.7516697861	cáo
0.7516654798	thăm
0.7514832580	sử
0.7513729738	xảy
0.7513162932	ô
0.7510047201	tỉnh
0.7510047201	viết
0.7510047201	to
0.7509529686	long
0.7509197110	thiên
0.7509013348	kỳ
0.7508473382	nguyên
0.7505178780	lo
0.7503465808	trọng
0.7503237491	thức
0.7501394428	tiết
0.7501093190	giá
0.7494999062	sơn
0.7492725617	bắc
0.7490855062	núi
0.7488825490	đường
0.7488099399	hút
0.7487668354	vương
0.7486405112	đàn
0.7486323977	phụ
0.7485471206	tưởng
0.7483913876	hấp
0.7483295376	tuyệt
0.7482975355	khả
0.7482881271	vỏ
0.7482563030	đông
0.7480855062	nghìn
0.7479866942	đồ
0.7479859750	da
0.7478737767	bao
0.7477678591	chỗ
0.7476424370	luận
0.7475915111	nóng
0.7475674082	trị
0.7475444079	chồng
0.7474729947	tây
0.7473048544	phù
0.7472139368	tiên
0.7471040638	xúc
0.7468110631	hạn
0.7466248726	hàng
0.7464915472	màu
0.7464811883	nông
0.7463191740	lực
0.7463055388	ty
0.7459893806	trì
0.7459476368	cửa
0.7459476049	khăn
0.7459129276	kiếm
0.7458291098	kết
0.7458055388	kia
0.7457893806	gửi
0.7457476049	đổ
0.7457139123	biểu
0.7457021503	nửa
0.7457021503	ràng
0.7456499858	sét
0.7456331064	vỡ
0.7456076049	chủng
0.7455654996	thoại
0.7455497731	trai
0.7455497731	sót
0.7455230754	tròn
0.7454932250	chút
0.7454932250	gốc
0.7454662044	đen
0.7454314124	não
0.7454137179	tế
0.7453873596	chảy
0.7452742716	giây
0.7451100868	chữ
0.7451100868	trồng
0.7450302449	ngập
0.7449358954	cầu
0.7448897478	lằn
0.7446877456	sợ
0.7446877456	thẳng
0.7446777360	hạnh
0.7446622856	dục
0.7446065654	thoát
0.7445390692	đốt
0.7445318042	khí
0.7445123596	lưng
0.7444180227	sạch
0.7443724339	dịch
0.7443103394	thuyền
0.7443103394	mồi
0.7442878731	quyển
0.7442629134	phép
0.7441684288	lồ
0.7439732320	nổ
0.7439723329	toán
0.7439114007	thuật
0.7438617007	ngữ
0.7438534768	rũ
0.7438534768	dã
0.7438534768	túi
0.7438246753	lãng
0.7437396637	quật
0.7437381507	đo
0.7436600201	phố
0.7436514566	sàng
0.7436292751	tâm
0.7435048839	liệu
0.7434324274	chiếu
0.7434324274	soát
0.7433942175	giản
0.7433942175	ngạc
0.7433942175	buộc
0.7433445718	năng
0.7433183128	suất
0.7433154296	hộ
0.7433154296	ấm
0.7433088647	thụ
0.7432043185	cân
0.7431513780	thập
0.7430900004	hề
0.7430900004	dàng
0.7430446567	thu
0.7430198947	ẩn
0.7429497731	già
0.7429497731	kém
0.7428787182	lạnh
0.7428600201	gái
0.7428220522	lạ
0.7427325253	thắng
0.7427249257	mái
0.7427188436	hại
0.7426824927	đoạn
0.7425710940	biển
0.7425326611	hưởng
0.7424580227	họa
0.7424580227	rơi
0.7424157056	mật
0.7423285000	điện
0.7422850978	giám
0.7422732320	khỏe
0.7422013843	chóng
0.7422013843	ngờ
0.7422013843	ích
0.7422013843	khoẻ
0.7422013843	chắn
0.7421186016	đồng
0.7420877923	nhập
0.7419766812	cỡ
0.7419247845	mã
0.7419020906	cập
0.7419003382	tử
0.7418220522	km
0.7417590588	ngắn
0.7416569216	phức
0.7414993758	voi
0.7413980540	liền
0.7413980540	thưởng
0.7412647966	xạ
0.7412033832	viên
0.7410550036	thời
0.7407363689	quyến
0.7406415436	hai
0.7406195457	quốc
0.7406082198	bay
0.7404734278	lan
0.7404176125	tranh
0.7403780587	kiến
0.7403410284	nội
0.7403263235	gắng
0.7403263235	bơi
0.7402969776	chạy
0.7402922120	loài chim
0.7402162940	sâu
0.7402162940	vô
0.7401791456	tàng
0.7401769925	mưa
0.7401769925	hồi
0.7398840469	dò
0.7398840469	dưỡng
0.7398840469	trữ
0.7398169925	heo
0.7398169925	hoạch
0.7398169925	lắng
0.7398162484	hơi
0.7397915158	tình
0.7397781303	nuôi
0.7397781303	phủ
0.7397636168	đảo
0.7397337682	bắn
0.7396153818	bào
0.7396005152	đực
0.7395984739	pin
0.7395984739	nano
0.7395860474	san
0.7395709459	sơ
0.7395653226	hoạ
0.7395653226	tường
0.7395528786	dạng
0.7395187772	đẹp
0.7394542115	lọc
0.7394542115	giấy
0.7393621372	mạc
0.7393509116	đập
0.7393509116	chìm
0.7393348872	trăng
0.7393348872	môn
0.7393348872	bờ
0.7393005152	trắng
0.7392649724	dần
0.7392525839	thực
0.7392520174	khuẩn
0.7391761993	phút
0.7391761993	tiện
0.7391577871	gấp
0.7391350196	hứng
0.7391350196	phận
0.7391350196	nhạc
0.7391018878	tối
0.7390673081	thận
0.7390343866	nhạy
0.7390343866	cốt
0.7389838725	phôi
0.7389712509	phối
0.7389712509	trúc
0.7389314633	kiện
0.7389257963	trợ
0.7388923388	hy
0.7388804741	quen
0.7388804741	thúc
0.7388804741	ống
0.7388405542	phá
0.7387781303	sông
0.7387661152	tỏ
0.7387105596	tục
0.7387105596	rộng
0.7386986559	tách
0.7385842435	dựng
0.7385341728	thừa
0.7385187772	chứa
0.7383980319	án
0.7382568741	lừng
0.7382345733	miền
0.7381577871	tra
0.7381577871	thải
0.7381577871	chống
0.7381577871	đoán
0.7380523764	giới
0.7379132644	đứng đầu
0.7378512387	quảng
0.7377685064	trần
0.7376169376	chỉnh
0.7376169376	tán
0.7376169376	phí
0.7376169376	mắc
0.7376109459	kiệm
0.7376109459	béo
0.7375608838	đĩa
0.7375210104	trụ
0.7374300610	nhiễm
0.7373849129	cứng
0.7372724135	thống
0.7372705958	trùng
0.7372529477	vực
0.7370709361	bụi
0.7370709361	trách
0.7370552368	cảm
0.7369487276	quanh
0.7367271369	dao
0.7364702853	phẩm
0.7364595550	hải
0.7364078714	sát
0.7363605092	vọng
0.7362853562	hỏa
0.7359766665	giác
0.7359766665	nghiệp
0.7359376168	nghiệm
0.7359008054	hợp
0.7358339288	mét
0.7355027533	tôn
0.7355027533	hước
0.7355027533	khắp
0.7355027533	tung
0.7355027533	bày
0.7354716203	tố
0.7353605092	hiểm
0.7352178504	nghị
0.7352178504	ngại
0.7352177103	tẩy
0.7351526519	sánh
0.7351526519	cm
0.7351526519	thịt
0.7351526519	lỗ
0.7350900658	chờ
0.7350900658	uống
0.7350900658	bơm
0.7350900658	lắp
0.7350900658	nhịp
0.7350900658	mềm
0.7350900658	đáy
0.7350900658	tiềm
0.7350283743	đầu
0.7349409196	trạng
0.7349037172	dựa trên
0.7348983015	hiện nay
0.7344148121	đổi
0.7342608219	đời
0.7338516687	cam
0.7338516687	chụp
0.7334464056	mạn
0.7334464056	cụt
0.7333793674	hình
0.7327509815	giúp
0.7327037512	điều khiển
0.7325347506	cuộc sống
0.7324311213	ngôi sao
0.7322078191	phát
0.7321144554	nhật
0.7312140231	mặt
0.7307442304	khoa
0.7305827745	trầm
0.7305827745	mẽ
0.7305827745	nhảy
0.7305827745	chậm
0.7305827745	khiển
0.7305128020	sẻ
0.7305128020	ép
0.7305128020	loạt
0.7304044681	la
0.7303976802	tượng
0.7303203554	gian
0.7300662960	tinh
0.7289726639	trình
0.7289479107	sai
0.7288684191	trung
0.7288618028	biệt
0.7286525510	nga
0.7285560102	âu
0.7283327536	viện
0.7282657682	thất
0.7282657682	kg
0.7282657682	hảo
0.7282657682	sắt
0.7279217891	gia
0.7278617626	đại
0.7278461912	australia
0.7275989541	đức
0.7275607591	độ
0.7269123052	quan
0.7263752501	đi
0.7257033502	chất
0.7255328258	đất
0.7254304504	loài
0.7252117601	c
0.7249806356	lý
0.7247892738	nhân
0.7246365737	kinh dịch
0.7240864725	động
0.7224409784	new
0.7215669593	vn
0.7207763662	thực sự
0.7205033536	vân tay
0.7203341063	định
0.7197840274	nhiên
0.7195049986	hoả
0.7190462299	thành viên
0.7189942304	nghiên
0.7179638815	cứu
0.7169203736	nền văn
0.7162938337	công
0.7157302866	học
0.7151457259	einstein
0.7148534790	john
0.7145371446	việt
0.7145265698	sinh
0.7134478636	adn
0.7116435787	chernobyl
0.7116369684	sống
0.7114252141	thành
0.7114220765	mỹ
0.7109094678	hiện
0.7108405704	tp
0.7106139046	phòng thí
0.7088748946	nguyễn
0.7082507665	vật
0.7076205127	tìm hiểu
0.7052527939	nhận định
0.7037527035	dụng
0.7028616946	ta
0.7023652049	gọi là
0.6990228254	hiện đại
0.6985779881	nam
0.6980155002	sinh sản
0.6975560625	thứ hai
0.6949686099	thiên đồ
0.6933719342	thể
0.6932164082	mức độ
0.6928944562	thực vật
0.6898107204	bằng chứng
0.6886016251	trở lại
0.6814443804	có thể
0.6783792071	ngày nay
0.6741602521	mối quan hệ
0.6734326083	chú ý
0.6730613547	chất lượng
0.6708741339	chúng ta
0.6679261208	loài động vật
0.6595121521	nghĩa là
0.6568003194	hầu như
0.6555672620	trung thiên đồ
0.6423399589	điều tra
0.6408429428	cơ quan
0.6375173957	duy nhất
0.6364386527	độ cao
0.6345668657	nhà khoa học
0.6309437710	triệu năm
0.6299627227	anh ấy
0.6272942413	bức ảnh
0.6217400707	khác biệt
0.6213755472	nhà khảo cổ
0.6188528902	diễn ra
0.6157683122	cần thiết
0.6080925278	loài cá
0.6056420574	cơ thể
0.6006149298	hành động
0.5994889943	công việc
0.5902247447	người ta
0.5877275097	sự kiện
0.5810926652	nhà máy
0.5731168684	phát sáng
0.5730957722	nhà nghiên cứu
0.5689394013	ra đời
0.5683916606	cho phép
0.5676652449	hệ mặt
0.5658187982	tức là
0.5608107185	bạn đời
0.5591622213	đôi khi
0.5564187000	trung thiên
0.5539725072	trước công nguyên
0.5508166994	mối quan
0.5426888997	loài động
0.5402891487	con đực
0.5374563533	vì vậy
0.5373470394	cả hai
0.5307597089	chứ không phải
0.5259788008	mới đây
0.5235506011	ít nhất
0.5142162609	chúng tôi
0.5140834798	nhóm nghiên cứu
0.5107272510	coi là
0.5092010073	lần đầu tiên
0.5003772574	tại đại học
0.4893587884	không hề
0.4890894116	nhà khoa
0.4851048995	vì thế
0.4846090918	số lượng
0.4845524154	như thế nào
0.4774785211	thế nào
0.4715349959	trước đây
0.4678074074	khoảng cách
0.4649663302	thuộc đại học
0.4586687372	tin rằng
0.4502508914	ngoài ra
0.4497097586	một nửa
0.4491109644	bên ngoài
0.4478466021	ngay cả
0.4449516180	vì sao
0.4439877624	sáng tạo
0.4393181717	không thể
0.4355313730	nhóm nghiên
0.4350871145	nói chuyện
0.4172192844	chị
0.4140992152	tại sao
0.4136881645	tìm thấy
0.4129601694	không gian
0.4125850934	như vậy
0.4114509917	phát hiện ra
0.4060151884	vật thể
0.4049789953	bác
0.4021708126	nằm ở
0.4007360720	tính cách
